source,dataset_type,name,category,types,average_rating,review_count,price_level_raw,price_range,latitude,longitude,address,description,url,website,google_place_id,sample_reviews,sample_review_ratings,serves_breakfast,serves_lunch,serves_dinner,serves_coffee,serves_dessert,serves_vegetarian_food,serves_beer,serves_wine,takeout,dine_in,delivery,outdoor_seating,search_query
Google Places,poi,Mantayupan Falls,tourist_attraction,"tourist_attraction, point_of_interest, establishment",4.6,962,,,10.1007268,123.53601149999999,"Philippines, Cebu, Barili, Unnamed Road、",Swimming & hiking at waterfalls ringed by vine-covered cliffs & high-altitude tropical forest.,https://maps.google.com/?cid=8533474079396326841&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJeX8MgLLYqzMRue1rgnb9bHY,"author=Jelyn Aying; rating=5; time=2025-10-17T04:21:39.740953206Z; relative=6 months ago; text=50 PESOS ONLY IS A SCAM!!!!!! YEP DATS TRUE😂 (i know this review will not be highlighted hahah)

if your budget is only 50 think again hahah there's parking fee, corkage fee and rent for life vest which is mandatory when you swim, rent for table and chairs. 50 is only if you want to see the falls and do nothing. CR is also 20 pesos also it smells pee inside and door nobs are damage. food inside is expensive and they will charge another 50 pesos if u want them to deliver your food across the hanging brigde(which i felt super dizzy) there's no CR near the falls so matic you'll pee when you swim hahah. There's a lot of inconvience factor in this place. Don't even try bringing your own chairs or table for they will get mad because u have to rent their own chairs and table otherwise you need to put all your stuff on the muddy ground. They didn't even think if their visitors will be comfortable with that, dont bring many things or you'll end up looking like a homeless person laying all you things on ground. Bring around 1000 pesos to fully have a good convenience when you visit here. If you want to order foods add another 1-2k because their servings are small.

RATINGS BASE FROM MY EXPERIENCE:
Fall- (6/10)
CR- (-1/10)
Hanging Bridge- (5/10)
Chairs & Table- (4/10)
Grill Area- (5/10)
Canteen- (5/10)
Ambiance- (4/10)
Dizziness- (10/10)
OVERALL ill give it a 5/10

Would i come back here? its a NO
because im just a local and i cant afford like other foreigners. Might as well visit another falls that is more affordable and has more budget friendly access. || author=Shane Duterte; rating=5; time=2025-12-29T12:37:09.294015083Z; relative=3 months ago; text=i really love this falls because of the cold and cleanliness of water and surroundings, they're really hands on. ++ before getting to the main fall (top), you will see diff or small falls above and i also love the challenge before getting to it. all in all great, entrance fee 100 per head || author=C.P.; rating=3; time=2026-01-31T00:00:23.119967328Z; relative=2 months ago; text=Mantayupan Falls is often described as the tallest waterfall in Cebu, but overall the experience is quite underwhelming.
You can easily reach the entrance by scooter, so there’s no real effort involved. Guided tours are not worth it in my opinion—they don’t add meaningful information and are mostly a waste of time and money.

That said, for people interested in photography, the place works well: the waterfall is quite Instagrammable, especially if you manage to be there when it’s empty or with very few people.
However, if you’re planning to come specifically to see a waterfall, it’s not really worth the trip. Cebu has many other natural spots that are far more impressive. The area is only moderately maintained and could definitely be better cared for. || author=Marielle Domaum; rating=5; time=2025-10-16T15:49:41.629240284Z; relative=6 months ago; text=Rating this 5 but WAIT!!!!!!

We visited this fall during weekday around 12nn and there are few visitors that time not packed but there are also foreigners. We came from lapulapu to experience other scenery because I'm done with visiting all the beaches we have in our city. Upon arriving we parked our motorcycle and was charged 20 pesos. We also brought some snacks and camping chair and table. The front desk charged us 50 php for corkage, entrance is 50 and life vest is mandatory if u swim which is also 50. When we went inside the ambiance is not pleasant what would u expect for a 50 php entrance fee. CR is not clean smells like dead rat inside, which they also charged 20. While setting up our camping chair and table a guy approached us and said its not allowed to use them. Its because they have their Table and chair which we also rented for 200 pesos!!! chairs are not also presentable for its price! for us Local who just wanted to enjoy our own beauty of our land its not acceptable to charged us with every amenities that we used. Don't bother to bring any chair or table that u can enjoy because they can't earn money for that. Only in Philippines where you pay for anything God has given us. Anyway, i don't recommend going back to this place again its not wort it.

Better stay at the beach where my dog can enjoy running around instead of muddy place.

Apaka mahal mo pilipins kahit sa kapwa mo pinoy kaya tayo poor country dami buwaya👎🏻👎🏻👎🏻👎🏻👎🏻 || author=Klaus Heidinger; rating=4; time=2025-10-08T09:00:37.524051881Z; relative=6 months ago; text=The Mantayupan Waterfall is definitely worth a visit if you're nearby.
The entrance fee is comparatively low: 20 pesos for parking, 50 pesos for entry.
After just a very short walk, you'll reach a smaller waterfall, and after crossing a suspension bridge, you'll reach the actual waterfall.
During our visit, however, there were a few seating areas missing. While that wasn't relevant for us, I imagine there will also be families who want to have a picnic at this spot, not just swim.
But otherwise, the waterfall is definitely recommended.","5,5,3,5,4",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,Cambais Falls,tourist_attraction,"tourist_attraction, point_of_interest, establishment",4.5,270,,,9.7423355,123.3881083,"P9RQ+W6Q, Alegria, Cebu, Philippines","Gentle, secluded cascade amid dense jungle, with a pool popular for swimming & cliff jumping.",https://maps.google.com/?cid=13383315360473073230&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJG307GL6WqzMRTsYGmmkWu7k,"author=Lesley Wallace; rating=5; time=2026-02-12T15:43:07.116435664Z; relative=2 months ago; text=Great time here , keski , I think his name was , great guide, took loads of photos for us , 100 pesos to get in he didn't ask for anything but we give some , lovely day could swim. Stay as long as long as you want. Just stayed hour n half. It was quieter than the other falls apparently. We hired a scooter to get there. The road was a bit scary but only cos they had a lands slide on the way. They are busy fixing this. Still worth it || author=Sotiris !!; rating=4; time=2026-02-09T11:54:22.985432449Z; relative=2 months ago; text=Beautiful place that needs 5 minutes steep hiking to reach after parking area. Unfortunately only level one was accessible as thunderstorms previous days closed next levels. Price ticket fee was 100 php || author=Marlon Mopon; rating=4; time=2026-02-17T13:35:53.930487437Z; relative=2 months ago; text=Secluded but nice looking waterfalls. Not sure what they're using the entrance fee for because the nearby trailer for showers and toilets is  dilapidated. || author=Katka Váňová; rating=5; time=2025-11-18T00:45:17.221574031Z; relative=5 months ago; text=Loved that place! Entrance fee 100 pesos but totally worth it. No people there, clean refreshing water. But be careful we met a snake swimming in the water. || author=Mekay; rating=5; time=2024-08-11T16:56:37.241347Z; relative=a year ago; text=No entrance ❤️ I recommend that you need to rent a scooter, so you can drive wherever you want to go .  I  don’t have  a tour guide, I just go look a maps and ask to someone nice to see this beautiful water falls . Wow Philippines 🇵🇭😍
I recommend this to see also , it’s amazing 😻
Fun 🤩 adventure 🥰","5,4,4,5,5",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,Kawasan Falls,scenic_spot,"scenic_spot, tourist_attraction, point_of_interest, establishment",4.5,5720,,,9.803500699999999,123.3743315,"Badian, Cebu, Philippines","Trio of picturesque waterfalls into natural swimming pools & lagoons, accessible via jungle trails.",https://maps.google.com/?cid=3852998735112119503&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.badian.info/kawasan-falls/,ChIJzaFdmHHAqzMRzyRjfu-ZeDU,"author=Roland Palaypay; rating=5; time=2026-03-05T03:39:22.814239127Z; relative=a month ago; text=Kawasan Falls canyoning is an incredible experience and easily one of the highlights of visiting this area. There are many tour groups operating here, and the one I booked through Klook with Fun Group was excellent. We also combined it with the Moalboal snorkeling tour with turtles, which made for a full and memorable day.

The canyoning itself is truly a once-in-a-lifetime experience and a must-visit for anyone traveling in this region. I was told that every tourist is assigned a dedicated guide, which is mandated for safety.

This definitely helps build confidence, especially for those who might be nervous about heights. Everyone is provided with life jackets and helmets, and the guides do a great job ensuring the group stays safe while still having fun.
I would also recommend taking the zip line to the starting point. There may be a bit of waiting, but the ride is worth it and saves you from the long hike to the top. It costs about ₱800 PHP extra, but adds to the experience.

Along the guided route there are also food stops, which was a nice touch. If you didn’t have cash, it could be added to your tour provider’s bill, which was convenient. After all the jumps, swimming, and climbing, you’ll definitely appreciate a snack — especially since the canyoning route is about 3 km before the walk back to the end point.

Overall, an unforgettable adventure and absolutely a must-do activity when visiting Cebu. || author=Jesse Townsend; rating=5; time=2026-02-16T11:45:32.205125894Z; relative=2 months ago; text=Beautiful and lots of fun! Do yourself a favour and take the earliest time slot you can as it can get VERY BUSY at each waterfall. If you don't mind the early start, you will definitely appreciate less crowds on this super fun adventure. || author=Ewelina Cicha; rating=5; time=2026-02-21T13:37:30.937973738Z; relative=2 months ago; text=Beautiful and adventurous with small challenges! I walked with one guide instead of using the zip line. The day was amazing and the guide was sooo helpful with the instructions how to jump and where to walk. I would not have the same experience without him. It wasn’t too crowded on that day. I recommend it warmly. || author=Tomáš Mísař; rating=5; time=2026-02-20T04:15:24.835566273Z; relative=2 months ago; text=It was a perfect experience. We went canyoneering with one company, and I highly recommend it. Even if you have trouble jumping from high places, it's worth it to see this place.
I don't understand why so many people on YouTube or Instagram hate this place and say it's a tourist trap.
The nature is really beautiful, which is why the experience is worth it. || author=CrizzpyNutz; rating=4; time=2026-03-08T13:49:55.732613201Z; relative=a month ago; text=A beautiful place to swim, relax, and enjoy nature. The waterfalls create such a peaceful atmosphere, and the sound of the water makes it the perfect spot to unwind.

The water is refreshing and clear, making it a great place for a swim, especially on a warm day. Surrounded by nature, it feels like a hidden paradise where you can truly relax and escape the busy city life.

Definitely a wonderful place to visit if you love nature, waterfalls, and peaceful moments.","5,5,5,5,4",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,Lusno Falls,tourist_attraction,"tourist_attraction, point_of_interest, establishment",4.4,103,,,9.9913375,123.5060469,"XGR4+GCM, Ronda, Cebu, Philippines",,https://maps.google.com/?cid=11415068317116230353&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJjwZQ6IvcqzMR0WqHoCd4ap4,"author=Crystal (Crystal Fox); rating=4; time=2026-02-02T10:28:11.842452142Z; relative=2 months ago; text=Was a nice falls but it wasn't the one pictured for this place. Also the Google map took us way beyond where we needed to be. Fortunately a young kid had ran cross the fields to where we ended up and he guided us to the falls.  It was a small hike through pasture and as I'm from a rural area stepping in the cow and goat poo was not that unusual but also not something you want to do on vacation😂. We have the kid a ride back to his place but warning to all....they may be young and seem innocent but please take care that you don't get too swindled. This is a poor area and they will attempt to try to get whatever they can from you . I would recommend but with care. || author=Dion McDonald; rating=5; time=2026-01-03T13:01:03.204860952Z; relative=3 months ago; text=Off the beaten track and hard to get to, but so worth it. Lusano Falls may be little known, but they're a photographer and nature lovers delight. There are no crowds of tourists and no guides are necessary. If you're really lucky you may just find a local family or two there to share this hidden treasure with. || author=Anna Edoloverio; rating=4; time=2025-09-06T03:20:51.317668963Z; relative=7 months ago; text=It is a small waterfall but beautiful. You have to hike from the parking area going there (pass through corn fields and piggery) Entrance fee was 10 php. You can bring food not sure if you have to pay because we just brought some snacks with us. || author=Cebuana Senorita; rating=5; time=2025-02-13T09:19:52.844603Z; relative=a year ago; text=The place is WoW! You love Adventure, I suggest you must visit this place. Car for rough road / motor bike is applicable but still you need to go hike going to falls. It takes 10mins to 15 for walk. You will pass by rice fields and banana tress around. We have this 2 amazing kids our tourist guide..
Include 2 dogs also. 😍❤️❤️. FROM || author=ชฎาพร พรมประโคน; rating=5; time=2023-07-12T05:20:54.095414Z; relative=2 years ago; text=Nice waterfall, pay 10 peso to park and 20 peso fee to get in and the kids are guided for us to get to two different waterfalls. It’s worth it to have guided to show you around. The kids not ask for money but in the end we give them 500 peso, they so nice and fun!","4,5,4,5,5",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,Kabutongan Falls,tourist_attraction,"tourist_attraction, point_of_interest, establishment",3.9,170,,,9.612625699999999,123.328926,"J87H+3H3, Ginatilan, Cebu, Philippines",,https://maps.google.com/?cid=11517314521142933496&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJ56x_EsGbqzMR-DcsH4m41Z8,"author=Elena Bujanovic; rating=5; time=2025-11-19T04:19:49.492259588Z; relative=5 months ago; text=At the beginning of the hill you get a guide (1100 PP, without lunch). Then with a motorbike you go for 1km up at the start up point. Guide prepare you (put all the accessories) and action.
You have 4 levels and at the end of the walking there is a beautiful cave where you can swim inside and take a photo.
Guide is a must and I 100% agree with it. Guides are local guys who are familiar with every step and are very friendly.
Once you reach the highest point, you can jump from various highs (5/8/9m)  - amazing!! || author=Daniel Weiß; rating=5; time=2026-02-08T04:15:14.330925308Z; relative=2 months ago; text=If you look for a boutique canyoneering experience away from Kawasan falls tourist masses, This is it! Get a guide (basically everything’s Elena said in the reviews), our guides  were EZ and Sam, and they did a terrific job on guiding, taking photos and really good videos [gonna upload videos here soon). Because of that, we tipped generously, because they created very good memories || author=Miriam Salf; rating=5; time=2026-01-03T12:28:35.614074530Z; relative=3 months ago; text=An incredible canyoneering experience! So much fun in such a beautiful setting. We were the only ones there that morning, which made the experience even more special—you could take your time and truly enjoy the surrounding scenery. Our guides were absolutely fantastic as well! || author=Judee Ann Baco; rating=5; time=2025-09-02T14:43:16.035479086Z; relative=7 months ago; text=This waterfalls is very amazing!! 🤩 I recommend this to all of you! But be careful the rocks are slippery. The tour guide are young and very nice☺️ PLEASE SUPPORT THIS PLACE!! It's located in Ginatilan Cebu! || author=CONCHA RHEA JEAN; rating=5; time=2025-01-03T09:53:35.542219Z; relative=a year ago; text=Our visit to the falls was truly unforgettable! The stunning beauty of the cascading waters took our breath away, and our tour guide made the experience even more special with his warmth and enthusiasm. He ensured we didn’t miss a single viewpoint. I would rate this experience a perfect 5 out of 5 stars!","5,5,5,5,5",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,Dao Falls,tourist_attraction,"tourist_attraction, point_of_interest, establishment",4.3,322,,,9.544058,123.3156079,"Samboan, Cebu, Philippines",,https://maps.google.com/?cid=4806219949387750407&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJL_Kb3FidqzMRBxynW5Qfs0I,"author=yosef tarshis; rating=5; time=2026-02-25T01:34:58.242788669Z; relative=2 months ago; text=Absolutely amazing experience.
The walk to there was a bit slippery (so good shoes are necessary) and super beautiful.
The guide was nice and helpful.
Make sure you wont plan this trip on a rainy day because this place might be closed due risk of floods.
I would highly recommend to friends to come and would definitely do it again. || author=Florie Pawlovic; rating=5; time=2026-02-26T03:07:29.557075880Z; relative=2 months ago; text=Amazing place! We had the most perfect guide, thanks again Alexa for your explanation and good mood!
The walk is superb, the waterfall wonderful. We’ve been there in end of February and we were alone on the spot! And the water was hot we had a great time.

The entry costs 200P (2,94€) but these fees are going to the government for the site’s conservation. That’s why giving tips to the guide is a must do. Helping Philippinos have work is our role as tourists. || author=JoGo; rating=5; time=2026-01-19T12:39:26.124141218Z; relative=3 months ago; text=Amazing falls, highly recommended. Helmet and watershoes provided, 200 per person, 50 for parking and 300 for the guide (mandatory). ~20 minutes walk to get there, last portion is slippery when you  get closer to the falls, and steep steps also, but there is a ramp to hold on to. || author=Crystal (Crystal Fox); rating=5; time=2026-02-02T10:19:48.708800346Z; relative=2 months ago; text=This is the most EXCEPTIONAL waterfalls on the island!!! It's an absolute must see and do!!!  You hike into the cavern area that is so jungle it's amazing. The hike was actually not too bad even with arthritis of the hip. I've hiked and seen hundreds of waterfalls and this is in my top 5. || author=Nayna Shetty; rating=5; time=2026-01-24T22:50:43.172255636Z; relative=3 months ago; text=Absolutely loved this place. My guide Marshall was a lovely man who helped me take lots of videos and pics. The trail to get to the main waterfall passes through a canyon. I went on a Saturday and there were only around 15 people in total during my visit","5,5,5,5,5",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,Inambakan Falls,tourist_attraction,"tourist_attraction, point_of_interest, establishment",4.5,687,,,9.5686298,123.3386582,"Ginatilan, Cebu, Philippines",,https://maps.google.com/?cid=13883943934164274490&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJ4bgwIiOcqzMROg1NpXKtrcA,"author=Neil Burling; rating=3; time=2026-02-14T07:31:59.910860782Z; relative=2 months ago; text=I'm a bit torn about this review, as the waterfall itself is stunning, we just wish the visiting experience & process was better and want to leave an honest review, based upon our experience.

First, we followed Google maps, which took us to a location very close to the falls (not the main access road and up/down some pretty steep hills!). ₱20 to park the bike and a short walk down some stairs, where we were eagerly met by guides.

We registered and we were asked what level did we want to visit as the price would vary accordingly. We paid the entry fee for the first couple of levels ₱200 each (including a guide) and headed off. (we had already been to a big waterfall that day and Kowasan Falls 2 days ago), so just seeing the waterfall was enough.
A very short walk later (very short) and we arrived at the waterfall, which was stunning, but this is where the up-sale started.... if we want to go higher to the next level, (and we were shown a photo on his phone) we would need to pay more.....our guide thought for 5 seconds and said; ""I can take you for ₱400 each"". Knowing this was most probably a rip off, (but not knowing how far the next level was) we agreed and headed up to the next level, which was another VERY short walk.
Yes is was again very beautiful and we got some good photos, thanks to our guide.... so we were happy and glad we visited and for us the price was affordable..... BUT, our guide then asked would we like to go higher to the next level .... which again would cost more?
We totally get and understand this is their fulltime job and he had already said earlier we were his first customer of the day (it was 2.00pm) and we understand he therefore needed to extract as much as possible from each visitor to make a living a feed his family etc.... but we would much prefer an honest, transparent approach, with a published fixed price per level and not 'try your luck' and ask for what you think they can afford.
With clearer transparent pricing, we would most probably paid more to go higher and would be happy to financially support our guide as it is still relatively inexpensive, but the obvious up-sell process left a bad taste and so we called is a day. || author=Revolving Wonder; rating=5; time=2026-02-27T12:28:33.155883629Z; relative=a month ago; text=James Clint was patient and kind and showed me jumps and helped me to do most of the jumps that i felt comfortable with. Spent at least two hours with him. Did things i would not other wise if i didn’t have a guide. Great fun and rewarding. Slide down a waterfall, walk down waterfall with a rope. Did Multiple jumps too and building jumping confidence .

Had the falls to my self with him in late feb. With one other group far behind me. Like being in paradise at all these falls

Cost 1500pso to go to all the levels and give him a nice tip on top.

Took lots of artistic social media classic video clips and photos for me on my gopro and phone. || author=Nayna Shetty; rating=5; time=2026-01-24T22:56:35.925298244Z; relative=3 months ago; text=I was all alone in the waterfall which was soooo relaxing after having seen the crowds at Kawassan falls on the previous day. The entrance incl guide is 370 pesos plus 50 peso for life jacket. There's no rush no time limit. You only get to see the first 2 levels though unless you do the canyoneering. My guide Manny was a awesome dude who took loads of pics and videos of me. His cute dog Jackie 🐕 followed us everywhere. What a fabulous way to spend 2 hours. Highly recommend this place 👌 || author=אורן צרפתי; rating=5; time=2026-02-08T13:39:03.044745206Z; relative=2 months ago; text=My partner and I visited the waterfalls today without really knowing what to expect. We understood that a guide was required, and honestly we were a bit disappointed about that at first since we had been to other waterfalls before and never felt we needed one.

But as soon as we arrived, we were paired with Gary, and from the very first moment he was simply amazing!!! He greeted us with high energy and a huge smile, went along with everything we wanted to do, and took us to the upper waterfalls when he noticed the lower area was too crowded. Beyond being incredibly kind, he took so many great photos and videos for us, and we even saw him helping people who were struggling in the water! He is truly an exceptional person🙌🏼🤩

Overall, this was a super positive and fun experience! The waterfalls are absolutely stunning, and now we completely understand why having a guide there is so important. If you visit, ask for Gary!!! Trust me, you will have the perfect experience with the best guide around🙏🏼❤️ || author=John Winter; rating=5; time=2025-07-10T03:51:26.592100325Z; relative=9 months ago; text=Inambakan Falls is one of those hidden gems that truly feels like nature’s reward. Located not far from some of Cebu’s other famous waterfalls, it’s definitely worth adding to your itinerary. The water is a stunning turquoise blue—crystal clear, cool, and incredibly refreshing on a hot day. It’s perfect for swimming and, surprisingly, never felt crowded on either of my visits. In fact, the second time we had the whole place to ourselves!

There’s a small cave right beneath the falls, and if you’re not the strongest swimmer, don’t worry—a rope has been set up to help you safely reach and enjoy it. The entry to the water is mostly smooth, but there are a few rocks scattered around, so wearing rubber water shoes is a good idea for comfort and safety.

For the more adventurous, there’s a spot for cliff jumping—great for thrill-seekers, though I personally gave it a pass. Watching some of the local teens leap in was entertaining enough!

The natural beauty surrounding the falls is lush and calming, and the whole area is well maintained. If you’re looking for a peaceful and scenic waterfall experience away from the big tourist crowds, this is the spot.","3,5,5,5,5",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,Cebu City Tour,tour_agency,"tour_agency, travel_agency, point_of_interest, service, establishment",4.5,12,,,10.335657699999999,123.89750939999999,"1235 B PC Hills, Apas, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=2886143508767385574&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://cebucitytour.com/,ChIJe4fNPUCZqTMR5ifh0jqkDSg,"author=Salene Yuan; rating=5; time=2025-11-29T09:54:18.767936322Z; relative=4 months ago; text=Found them on Instagram while scrolling on the internet our second day at Cebu. Contacted them on WhatsApp (more responsive than email) asking about the tours for the day and the next two days. They responded within the hour with an itinerary for us that suited our needs. And they were super flexible. They accept cash payment, and if you do card they can accommodate by sending you a PayPal invoice with 5% transaction fee. We loved our guide/driver Kuya Noel and did two tours with them.

Please support local businesses and hire directly from them! Kuya Noel picked us up and dropped us off directly at our Hotel. We did Oslob and waterfalls one day, and the next day Moalboal and canyoonering. We would have done the City Tour too if we had more time! || author=Lea Petersen; rating=5; time=2025-10-13T03:40:22.544302946Z; relative=6 months ago; text=Had a great day with Jun. He is a great guide, speaks wonderful English and very considerate of our goals for the day. Would highly recommend. || author=Vicky O'Neill; rating=5; time=2024-05-03T15:10:03.063977Z; relative=a year ago; text=Cebu City Tour is one of the trusted agency you can avail in Cebu City. They're reliable and priced is right. I feel safe and learn a lot. I would recommend this tour company. || author=Vince Wright; rating=5; time=2025-04-22T23:05:01.233246Z; relative=a year ago; text=You can rely on this company to provide you with the tour they describe. There is no better way to see Cebu. Joshua was our driver and we felt safe and well-informed. || author=Valentine Bodinet; rating=5; time=2024-03-26T15:53:09.501067Z; relative=2 years ago; text=Great experience at Cebu with our guide, Jun !! I recommend !! During the first day we have done Whale Sharks (Oslob) and the second day was Sardines run (Moalboal) + canyonning ! Great excursions !","5,5,5,5,5",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,Kanlaob Falls,tourist_attraction,"tourist_attraction, point_of_interest, establishment",4.5,22,,,9.786672399999999,123.3794391,"Q9PH+MQ, Alegria, Cebu, Philippines",,https://maps.google.com/?cid=551944305019207254&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJOeNmWACVqzMRVj54zGvmqAc,"author=Spinning Satellites; rating=5; time=2025-10-29T08:28:23.121998141Z; relative=6 months ago; text=An amazingly comfortable and peaceful waterfall with clear blue water, one of the most memorable here, even if not huge. Highly recommended. || author=Steffi Monica Lopez; rating=5; time=2025-03-16T09:01:36.992069Z; relative=a year ago; text=Far yet worth of a ride. Not to much to see. But if you are like me finds peace in nature, this is a go. Make sure to be early though to avoid the crowd. We went there around 8am til noon as we have a wedding to attend at 2pm. || author=Dimitrios mimaros; rating=5; time=2025-07-09T03:21:30.345727309Z; relative=9 months ago; text=Absolutely stunning waterfall! Very local and absolutely worth the trip here. Parking and some light snacks are available here. || author=Ron Jones; rating=5; time=2025-06-03T14:46:52.670747Z; relative=10 months ago; text=This place is way better than Kawasan Falls (change my mind).
Kawasan is a business but Kanlaob is free nature. Nature is supposed to be free. Though there is an entrance fee of 50 pesos. Not bad at all. Only fee people come here and thats why this place is better. || author=デヴン; rating=4; time=2025-06-24T04:08:24.427550690Z; relative=10 months ago; text=👍👍👍","5,5,5,5,4",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,University of San Carlos Museum,museum,"museum, tourist_attraction, point_of_interest, establishment",4.5,394,PRICE_LEVEL_MODERATE,moderate,10.300141,123.8983322,"8V2X+384, Pelaez St, Cebu City, 6000 Cebu, Philippines","Opened in 1967, this university history museum houses archaeological & biological exhibits.",https://maps.google.com/?cid=6341235280290855783&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.usc.edu.ph/,ChIJQRl4S1iZqTMRZzvp3uOXAFg,"author=Emerson Chang; rating=4; time=2024-03-21T07:58:09.960581Z; relative=2 years ago; text=Small museum inside the main campus with a variety of interesting exhibits from animals, pottery, sculptures for a very reasonable 75 pesos.  Took about 20 minutes, but would take longer if there were more people there.  Wasn't busy in the afternoon on a weekday || author=Mark Gregory Miranda; rating=5; time=2024-02-12T11:49:54.856029Z; relative=2 years ago; text=Our professor in Archaeology invited us for a class visit schedule in USC Museum and it was really worth it.
They have nice collection of pre colonial burial practices in Cebu and Mindanao.
They also have biodiversity collection and vintage santos/religious images worth seeing. || author=Deepak Gopalakrishnan; rating=4; time=2018-04-22T09:27:51.748Z; relative=8 years ago; text=Over the years as I've traveled, I realised there are people who're either into museums for the actual content and get info out of it - and there are the 'window shopper' types who might become marginally smarter, and might learn a factoid or two, but aren't fully into it. And I've also realised I fall into the latter.

Even then, this Museum is a nice place to visit. You don't need to go too out of your way, it's free, and there's lots of nice exhibits from Philippine history here. Especially lovely are the animals / butterfly exhibits.

There were some nice touches like an old camera on display - saying that this was the cam used to take original photos of the housing university. || author=Gretchen Raye Garcia; rating=4; time=2019-05-29T19:06:36.187445Z; relative=6 years ago; text=Haven't really beem inside but i was peeking outside the glass wall and seems like they have an ample amount of artifacts of gheir own. Check pic for entrance fee price || author=JP C. Dalupang; rating=5; time=2019-02-07T14:14:04.166197Z; relative=7 years ago; text=Great University museum! Has galleries on natural history (substantial mammal, bird and butterfly taxidermy collection for a small museum), northern Philippines history, ceramic and porcelain artifacts, and even a local collection of Roman Catholic church iconography. Currently has a bamboo weaving exhibit until end of Feb 2019. Prepare 75 pesos entrance fee. Museum sells select publications of the USC Press.","4,5,4,4,5",,,,,,,,,,,,,things to do in Cebu
Google Places,poi,Cebu Kartzone Track,go_karting_venue,"go_karting_venue, race_course, sports_activity_location, event_venue, point_of_interest, establishment",4.2,447,,,10.3247149,123.91852049999999,"8WF9+VCJ, F. Cabahug St, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=17492832496335455224&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://ja-jp.facebook.com/cebukartzone/,ChIJfcqOsBqZqTMR-AN8c3kGw_I,"author=hnzlmt; rating=5; time=2025-11-21T07:38:55.306644738Z; relative=5 months ago; text=I finally got to cross “go-karting” off my bucket list—not that I actually have one. LOL!

It was a fun ride, though it would’ve been way better if I got to race with someone. I probably should’ve waited until more people were on the track. Maybe next time. || author=Halle Copio; rating=5; time=2025-12-24T11:51:02.736577280Z; relative=4 months ago; text=This place is a lot of fun! We did the premium go kart and the kart conditions were great and they go fast. Customer service was really nice. Highly recommend for all to try. No reservation needed. || author=Pradeep Gurung; rating=5; time=2026-02-23T09:48:22.137716605Z; relative=2 months ago; text=I recently went with my wife during our short trip, and it was one of the highlights.
The staff were incredibly friendly, helpful, and professional. They even helped me take videos of my ride, which made the experience more memorable.
The track was exciting and well maintained, perfect for a fun adrenaline rush.
Huge respect to the team — truly No. 1 customer service! || author=Henry Ceballos; rating=5; time=2025-07-29T15:35:37.908749978Z; relative=9 months ago; text=Nice karting experience. Friendly attendant thought the karts are a bit rundown and old, best if they upgrade or refurbish the rides. Overall, still love the exhilarating moment. || author=KentyBoiii41; rating=5; time=2026-01-07T10:30:20.643721828Z; relative=3 months ago; text=Their standard karts are pretty fast, looking forward to try their Sodi RX8. Cool circuit layout, really emphasizes driver skill and accuracy through the corners.","5,5,5,5,5",,,,,,,,,,,,,things to do in Cebu
