source,dataset_type,name,category,types,average_rating,review_count,price_level_raw,price_range,latitude,longitude,address,description,url,website,google_place_id,sample_reviews,sample_review_ratings,serves_breakfast,serves_lunch,serves_dinner,serves_coffee,serves_dessert,serves_vegetarian_food,serves_beer,serves_wine,takeout,dine_in,delivery,outdoor_seating,search_query
Google Places,poi,The Cebu Beach House,resort_hotel,"resort_hotel, hotel, lodging, point_of_interest, establishment",4.3,31,,,10.5996505,124.02812139999999,"H2XH+V69, Carmen, Cebu, Philippines",,https://maps.google.com/?cid=17278494782435792788&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.cebubeach.net/,ChIJfWLlM9CzqTMRlJeGkHWLye8,"author=Rob Kenney; rating=5; time=2026-01-03T08:50:17.564945221Z; relative=3 months ago; text=We stayed here for a week over New Year. We had a great time, the villa has loads of space (big enough for four families), is really comfortable, lovely pool. We had full staff for the week, they were amazing, food was consistently high quality, and nothing was too much trouble for them. We had to organize some healthcare for my son who hurt his ear scuba diving and Mark and RJ were amazing - finding a clinic and taking us there.

Only downsides is location - it’s a way out from Cebu and there is not much around the villa like bars or restaurants, so you just stay in the villa, but the villa is really comfortable! Also - there are a couple of dogs on site which we loved and they were very friendly, but may not be suitable for everyone.

Overall though, great place if you want to get out of Mactan and see some different parts of the island. Mark and RJ organized scuba diving, golf nearby, we went to some hot springs, had a massage on site, did karaoke…. We loved it. || author=Vanessa Leuterio; rating=2; time=2022-08-15T13:10:47.610684Z; relative=3 years ago; text=I really suggest to have a list of house rules to avoid misunderstandings, and also have indoor activities like billiards or even karaoke so that guests can fully enjoy since most people want to enjoy their time in the house, and not just swim in the pool (since the beach is a bit filthy). Overall very nice staff & good food. To improve is mostly the owner’s hospitality, also please ask the guests if they want the dogs to roam free or not, since some guests might not want the dogs since they tend to get a bit annoying sometimes (destroys slippers, ask for food, etc.) || author=C Young; rating=4; time=2023-04-11T04:42:52.007845Z; relative=3 years ago; text=Planned a 2-night stay at Cebu Beach House. Well maintained and the staff were hardworking. The location is great for those who want to visit the Cebu Safari. Just a short 10 minute drive. The rooms and general areas were clean too. || author=Luchz P; rating=5; time=2021-08-28T15:35:46.208907Z; relative=4 years ago; text=Very nice. Privacy yes!

Bose speaker/player but doesn't work. Oh no! Huhu

TV - no cable. Awww.

Pool is good!
Rooms and design - utterly good!
Shower - strong!

Their dogs add up to the touch. || author=Daͥnͣnͫy; rating=4; time=2024-12-22T12:57:36.080009Z; relative=a year ago; text=The resort is suitable for family groups. But the bathroom is not working well. The bathroom fixtures are old.","5,2,4,5,4",,,,,,,,,,,,,beaches in Cebu
Google Places,poi,Katano Hidden Beach,,"point_of_interest, establishment",3.6,7,,,10.255374699999999,123.97719950000001,"7X4G+4VW, Lapu-Lapu, Cebu, Philippines",,https://maps.google.com/?cid=2643239382018756778&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJyfdN_2-RqTMRqhCNpTasriQ,"author=Marilou Lasutan; rating=5; time=2025-11-18T23:28:25.450762520Z; relative=5 months ago; text=not crowded .,clean clear water and peaceful., entrance 20peso || author=Will Frederick; rating=2; time=2024-01-30T07:47:23.170995Z; relative=2 years ago; text=10 pesos entry before the trail there and we got charged 25 pesos each to get on the actual beach which was dirty and barely any sand and more for locals really however probably the best public beach and cheapest in Mactan. || author=Lara; rating=3; time=2024-11-27T08:53:59.456849Z; relative=a year ago; text=Nice beach, a little dirty, but impressive walk to get there - 50 pesos entrance fee || author=john choi; rating=4; time=2023-04-26T00:06:45.378467Z; relative=3 years ago; text=Solemn place,feels like ur out of town,but near in the city,no electricity its not safe at night || author=Ericson Ybañez; rating=5; time=2023-02-28T14:34:30.864770Z; relative=3 years ago; text=The place is Very Hidden but................. Just go inside, if you go through the Bridge, there is a 10.00 fee, you walk a little and take a bath, there is a 20.00 fee, it is beautiful, Peru is rocky.","5,2,3,4,5",,,,,,,,,,,,,beaches in Cebu
Google Places,poi,Verano Jr Garden,botanical_garden,"botanical_garden, point_of_interest, establishment",4.2,9,,,10.307748,123.88706689999998,"Espina Compound, 8 B. Rodriguez St, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=12039598160035519198&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJzx5BolKZqTMR3hpd77w-Fac,author=Eufemio Oliveros; rating=5; time=2018-04-15T17:24:24.586Z; relative=8 years ago; text=You could surely enjoy your time there. || author=Andrew Stalham; rating=1; time=2025-02-24T06:06:21.527397Z; relative=a year ago; text=THE GARDEN IS NO LONGER THERE || author=Phillip de Leon; rating=5; time=2020-03-02T23:41:46.334172Z; relative=6 years ago; text=Organized and beautiful place. Good place to visit,"5,1,5,4,5",,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Love Lock Garden,garden,"garden, point_of_interest, establishment",4.5,11,,,10.370913,123.87157690000001,"9VCC+9J8, Roosevelt Drive, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=1877126802882487589&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJlWV0slufqTMRJeUsvOHkDBo,author=Benzi Nicolas; rating=5; time=2018-07-14T05:41:25.567Z; relative=7 years ago; text=Nice view on Cebu City. The slope is quite extreme to walk there || author=Diosdado Dizon; rating=5; time=2026-02-05T12:17:44.254229367Z; relative=2 months ago; text=Good || author=Jarold Dave Noda; rating=5; time=2021-08-24T04:56:00.705626Z; relative=4 years ago; text=Super relaxing very beauty amazing exciting peaceful place 🥰😍 || author=Michael Aliman; rating=5; time=2018-12-28T10:04:57.589813570Z; relative=7 years ago; text=Very nice view of Cebu. || author=Jed Morales; rating=2; time=2018-10-03T10:00:56.296971Z; relative=7 years ago; text=Nothing new and exciting  view.,"5,5,5,5,2",,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Buwakan ni Alejandra,tourist_attraction,"tourist_attraction, point_of_interest, establishment",4.6,1511,,,10.430538799999999,123.7761244,"Sitio Bunga Barangay, Balamban, 6041 Cebu, Philippines",,https://maps.google.com/?cid=3091676887803361088&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJwy_X8WAKqTMRQPfNwb_X5yo,"author=Les Jaco; rating=5; time=2026-02-16T07:40:45.860991193Z; relative=2 months ago; text=I love how they arrange the flowers, so pretty and Instagram worthy! Flower lovers and senior citizens will definitely enjoy wandering around. They even have cozy little cafés where you can relax and soak in the vibes.

If you’re traveling solo or with a group, don’t worry—they have staff dedicated to helping you take photos, and they really know how to capture the best angles. It’s perfect if you want memories that actually look as good as the place feels.

Plus, the whole place feels super relaxing, like you can just stroll around, enjoy the colors, and take your time. There are also plenty of spots to sit, so it’s great if you just want to read, sip coffee, or people watch while surrounded by all the blooms.

A must visit for anyone who loves flowers, photography, or just a peaceful day out. || author=sevengo; rating=5; time=2026-01-25T02:54:43.722342311Z; relative=3 months ago; text=We had a very pleasant experience. The entrance fee for adult is 100 pesos. They have staffs inside the garden that has a very good service and attitude towards visitor. They are very helpful and hardworking. The garden itself is beautiful and the service amplifies it. To the staffs who guided and helped us,  I can feel the pride you emanates from taking your job seriously and i think it's a beautiful thing. Be proud. Thank you. || author=Irish; rating=5; time=2026-01-20T14:03:57.106357760Z; relative=3 months ago; text=I usually don’t enjoy visiting flower gardens because I often find them boring, but my visit to Buwakan ni Alejandra completely changed my mind. I was truly amazed and didn’t expect it to be so beautiful. The place is very spacious—we even got tired from walking around and taking so many photos. It was an amazing experience overall. If I remember correctly, the entrance fee was only ₱50 per person. We visited just last month. The staff are also very friendly and welcoming and it’s very easy to visit here as it is just along the road. || author=Marian Padilla; rating=5; time=2026-02-17T15:57:48.159652034Z; relative=2 months ago; text=the flowers are so pretty! entrance fee is 100 only but its a bit far from the city, will take 1 hour and 30 mins travel.. better to have own car going here if none, you can opt to ride from ayala puv terminal to balamban via van then going home by habal (motor) outside.. expect a higher fare. they have a resto inside where you can eat lunch or snack || author=Chuck Salmo; rating=5; time=2025-09-25T15:07:01.651389272Z; relative=7 months ago; text=Buwakan ni Alejandra is such a beautiful spot to visit — perfect for photos and just chilling. The garden is filled with an awesome collection of plants and flowers that make every corner picture-worthy. It’s the kind of place where you can slow down, enjoy the scenery, and take in the fresh mountain air.

The staff are very accommodating, and one of them even helped us take photos and videos — and he was actually really good at it! That extra effort made our visit even more memorable. Definitely worth the trip if you’re looking for a relaxing and photo-friendly escape.","5,5,5,5,5",,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Don meon Garden,garden,"garden, point_of_interest, establishment",4.9,7,,,10.4406378,123.86903500000001,"CVR9+7J3, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=12219469795652961581&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://sugbo.ph/2019/don-meon-garden-cebu-city/,ChIJA-UVq9mhqTMRLYWCoQlHlKk,"author=Gyan; rating=5; time=2020-11-17T07:08:52.305908Z; relative=5 years ago; text=Food is good enough The view was great especially the plants and the flowers. || author=Er (Vanz); rating=5; time=2019-10-13T14:18:30.043108Z; relative=6 years ago; text=Simple but colorful || author=Chen Villa; rating=5; time=2021-06-26T19:51:11.554844Z; relative=4 years ago; text=Sulit rasad kaayo ang kalayo. Went there and since bago pa sila Ga reopened, kami rajud ang taw the whole afternoon. Peaceful kaayo ang place. And bugnaw siya Pag adto namo, gipaningot rameg picture2 HAHAHA. They have food. Light snacks, milktea, burger and fruit shakes. Naa sila meal sad. Entrance fee is ₱50. Closes at 6pm. Medyo naay part sa road na rough and naay tungason and dulhogon. Adventure kaayo sa mga laagan HAHHAA. We used Google map diay. Nasaag rame slight pag uli na HAHAHA.","5,5,5,5,5",,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Lakeview Le Jardin,garden,"garden, cafe, lodging, restaurant, food, point_of_interest, establishment",4.7,371,,,10.418756,123.79879690000001,"Km30 Cebu Transcentral Hwy, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=4271269083793408198&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://lakeviewcebu.com/,ChIJd_jrWVWZqTMRxkCd_5mYRjs,"author=Rod Miler Gutierez; rating=5; time=2026-02-24T01:41:03.566574126Z; relative=2 months ago; text=I had such a wonderful experience at Le Jardin in Cebu City! The ambiance is elegant yet cozy, making it perfect for a relaxing meal or a special occasion. The food was beautifully presented and absolutely delicious, with flavors that truly stand out. The staff were warm, attentive, and made us feel very welcome from start to finish. Overall, it was a memorable dining experience, and I would definitely recommend Le Jardin to anyone looking for great food and a lovely atmosphere in Cebu. || author=Angelyn; rating=5; time=2025-10-20T03:06:11.565038606Z; relative=6 months ago; text=We visited Lakeview Le Jardin, and it was incredible. The garden is massive and absolutely stunning—so much lush, well-kept flora and fauna. We couldn't explore everything because it's so huge, but even a quick stroll before dinner was a treat. They even sell flowers, but we arrived a bit late and the garden staff had already left.

The restaurant's atmosphere is really nice. It's clean and well-lit, and the staff were so welcoming and attentive. We were on a motorcycle, and they were kind enough to hold our helmets for us while we were in the garden.
The food was great. The four-cheese pizza was delicious, and I loved that they served mint tea made with fresh mint from their garden. They also have craft beers, which is a nice touch.

The whole place felt so calm. The views of the mountains and cloudy skies were breathtaking, and the fog that rolled in was a beautiful bonus. I would definitely recommend it! || author=tansoflavor; rating=4; time=2025-10-17T08:26:25.633403487Z; relative=6 months ago; text=Relaxing mountain/garden views with great food options!

There's an entrance fee for the garden (P100/head), but pretty worth it considering how big the grounds are. We spent about half an hour but you can take longer to really savour the views.

The restaurant has ample seating, though it can get hot since it's an open area. Got the Fern Salad, Truffle Mushroom Pasta, and Lakeview Chicken Sandwich. Everything was superb!

Fern Salad came with a balsamic dressing, and was so refreshing. Truffle Mushroom Pasta had so much umami! Not too heavy on the ""truffle"" taste but the mushroom flavor is prominent. The Chicken Sandwich was huge, with a great slaw and super crispy chicken.

Wasn't expecting much for a spot kinda far from the city, but was pleasantly surprised by how well kept the gardens were and with the menu spread. Would come back for the food, and to enjoy a relaxing morning or the sunset. || author=Clark Ian Olivar; rating=5; time=2025-12-09T11:42:10.482485637Z; relative=4 months ago; text=Lovely place. 9/10 date for nature lovers. Affordable entrance to the garden and honestly worth. It's spacious and there's a lot to see. Went there on a weekday, early morning so theres not alot of guests yet. Has a decent view as well. Money well spent. || author=Tala Pinoy; rating=5; time=2025-12-18T04:22:06.743969396Z; relative=4 months ago; text=Drop by for lunch from our herbs & spices collection in Balamban. Plenty of parking in front and across the street. Weather is typically cooler than the city or sea level. We ordered Lakeview Burger p555 and Pan Seared Salmon with Cream Dill Sauce p565 pairs with Mocha Frappuccino p190 and Hot Mint Tea p35. The burger thick buns and beef patties is good enough for a great lunch. The salmon is a bit small and little heavy on salty side. But few drops of squeezed lemon will lighten up the seared salmon. Lots of condiments and paper napkins is always a big plus. Rest room (CR) is clean and fun. Love the view and mountain theme. The lake view? What lake view 😂","5,5,4,5,5",,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Angelicum Garden of Angels,park,"park, point_of_interest, establishment",4.6,60,,,10.3643521,123.9280191,"9W7H+P6R, Riverside, Mandaue, Cebu, Philippines",,https://maps.google.com/?cid=12229276187013378123&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/AngelicumMemorialPark,ChIJJbfd4lSYqTMRS3ATC-Ydt6k,"author=Carlo Andrew Olano; rating=5; time=2018-11-01T03:41:13.618935728Z; relative=7 years ago; text=It’s quite peaceful here and not yet too crowded compared to the other cemeteries in Cebu.  It is also very accessible via Canduman (sacred heart school) and via ML Quezon Avenue.  There are still a few unsold lots here.  It is a well managed memorial park. || author=Lee Galvez; rating=5; time=2026-02-21T08:34:08.553215941Z; relative=2 months ago; text=Very nice and clean garden || author=rommel tejeno; rating=5; time=2023-05-14T14:31:21.419380Z; relative=2 years ago; text=A very orderly and  well designed area for the Dead. A wide roads, ample parking area, a nice place for the departed love ones. More structures started building with different designs. || author=glyzel estrada; rating=5; time=2025-08-21T00:27:16.476880301Z; relative=8 months ago; text=A huge amount of real-time data comes from users who contribute to keeping the maps up-to-date and accurate. This includes anonymous speed and location data from devices || author=Jerry Beckley Dumangcas; rating=5; time=2019-11-01T15:05:38.474037Z; relative=6 years ago; text=Peaceful and happy to commemorate the memories of deceased love ones.","5,5,5,5,5",,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Bloom Garden,garden,"garden, point_of_interest, establishment",,,,,10.293427099999999,123.86817990000002,"6 E Sabellano Street, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=1390988368957246914&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJkzubtjedqTMRwo1lQo3ITRM,,,,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Asteraceae Gardens,garden,"garden, point_of_interest, establishment",,,,,10.4084589,123.9172356,"Sitio Tapuko Rd, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=12754979421122898369&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJNxBll0GjqTMRwalyaTTKArE,,,,,,,,,,,,,,,gardens in Cebu
Google Places,poi,MelVic Private Gardens,tourist_attraction,"tourist_attraction, point_of_interest, establishment",,,,,10.4636389,123.8973611,"FV7W+5PQ, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=1685230597318022528&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJyWGqAwClqTMRgJXCrUwkYxc,,,,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Ang Hardinera,garden,"garden, point_of_interest, establishment",,,,,10.3422624,123.8925165,"0071 - C Holy Family Rd, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=420253739422359424&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/anghardineraph/,ChIJjd8cXNCZqTMRgJ_MpYwK1QU,,,,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Queen City Memorial Gardens Corporation,cemetery,"cemetery, point_of_interest, service, establishment",3.1,8,,,10.30941,123.91213350000001,"8W56+QV6 Queens Garden, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=5337017758870685497&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJsSgta0aZqTMROUdw_V_lEEo,"author=Janine Cabato; rating=3; time=2024-10-12T15:03:56.981008Z; relative=a year ago; text=The best part of this cemetery is the Adarna family mausoleum. It is located at the end of the cemetery, beside the wall segregating the Chinese Cemetery and the Ludo Memorial. You won't miss it as it is the only well-kept area in the entire cemetery.

There's a caretaker who comes to visit every Tuesday and Saturday for garden upkeep, flowers, and to light the candles. What with the Temple of Leah, one could conclude that the Adarnas really respect their family members who have gone ahead. || author=Kenshee Dicdican; rating=2; time=2018-12-24T14:55:44.511230882Z; relative=7 years ago; text=This park is used as a dirty cemetary during the Halloween Season, so don't take a walk there when there's no event taken place. Especially unwanted squatters living near the park just for their lives. Some of them are nice, selling candles and flowers, while some of them are not nice.

This is good for burying, not high-class though. This is a great place to visit during the Halloween Seasons. Stalls, good masses, and people mourning the dead. || author=Andrew Mark Teves; rating=5; time=2024-10-31T17:37:58.464731Z; relative=a year ago; text=Very organized Memorial Garden.  Clean & well maintained. || author=Jimrey Biosa; rating=3; time=2018-11-02T13:06:23.228937930Z; relative=7 years ago; text=It is being imposed that No loud sounds or Music... but the Speaker in the chapel,,, will announce very loudly that the deceased will be prayed for,... can we make it solemn.... don't we want to make it a celebration....","3,2,5,3,3",,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Hard Dinero Garden,garden,"garden, point_of_interest, establishment",,,,,10.3380327,123.91399310000001,"8WQ7+6H9, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=6024632969277556019&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/harddinerogarden,ChIJM7tdXieZqTMRM0XlA8TLm1M,,,,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Rose's Gardens,garden,"garden, point_of_interest, establishment",,,,,10.3140211,123.95237220000001,"8X72+JW5, Poblacion, Lapu-Lapu, Cebu, Philippines",,https://maps.google.com/?cid=18312985346698992599&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJG_9wDACZqTMR11vtfiXLJP4,,,,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Ka-tilong Sunflower Farm,garden,"garden, point_of_interest, establishment",4.4,9,,,10.410261600000002,123.82670379999998,"Tabunan, Cantipla, CR6G+4M4, 1st St, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=9265416006220561422&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/katilongfarm/?modal=admin_todo_tour&notif_id=1621758530488565&notif_t=page_invite&ref=notif,ChIJT-YJdY6hqTMRDrz-csRelYA,"author=Fhilcris ruaza; rating=5; time=2021-06-02T13:07:17.193070Z; relative=4 years ago; text=The entrance fee was affordable considering that it's not that big, but the sunflowers were worth it.
Entrance for kids: Php 20, adults: Php 30 || author=Julio Lungay; rating=5; time=2021-09-30T02:39:36.310296Z; relative=4 years ago; text=holy sheesh!! that was such a great experience!","5,5,5,5,4",,,,,,,,,,,,,gardens in Cebu
Google Places,poi,Villa Esperanza Garden,event_venue,"event_venue, catering_service, garden, food_delivery, wedding_venue, food, point_of_interest, service, establishment",4.2,53,,,10.2920755,123.8691764,"E Sabellano Street, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=9729447612813386033&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/villaesperanzacebu,ChIJxTKP1RucqTMRMaGDFg7xBYc,"author=Jackson Pracuelles; rating=5; time=2022-03-06T12:55:18.367703Z; relative=4 years ago; text=very nice outdoor vibe for all occasions , can accommodate up to 200 persons. Management and staff are very good, provide good food with their own catering service, with in city area, fresh  surrounded with trees. || author=Abby Luardo; rating=4; time=2025-10-09T03:50:06.601485987Z; relative=6 months ago; text=Very inner road has parking space. Good light garden area. Okay lang || author=Laloy Laagan; rating=5; time=2021-11-22T13:03:34.725063Z; relative=4 years ago; text=The place is perfect for wedding reception, birthday party, debut, etc. Highly recommended and the place is also budget friendly. || author=rommel tejeno; rating=4; time=2024-05-10T11:45:25.832841Z; relative=a year ago; text=Truly a Garden, with big fruit trees inside, and well maintained grasses and pavers. With well decorated event and very energetic staff, clean  toilet. Only, the parking outside is open and unpaved. || author=Kyrl Haydn Ligan; rating=4; time=2021-05-15T02:33:36.716648Z; relative=4 years ago; text=Place is good. Air is fresh because of the trees. Good venue for events as long as it won't rain coz it is an outdoor set.up. Food is good as well and their staff is quite accomodating.","5,4,5,4,4",,,,,,,,,,,,,gardens in Cebu
Google Places,poi,micasa garden,restaurant,"restaurant, food, point_of_interest, establishment",4.4,60,,PHP 200-400,10.4605704,123.91525139999999,"Sitio ga-ang, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=3382735322061207570&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJKc-t8wGlqTMREvifWNrj8S4,"author=Neber Do; rating=5; time=2026-03-03T14:20:58.053361483Z; relative=a month ago; text=Very nice and highly recommended for people who wanted to relax. Rented the Barkada Hut and Teepee Hut 2 and I have to say it was a very nice experience since their amenities are complete especially in the kitchen and toilet. I definitely love to go back. The staff and owner are also very nice and quick to respond with our requests especially ate in the reception, I salute u atee 🫶. || author=Nica; rating=1; time=2025-01-29T13:07:10.604474Z; relative=a year ago; text=I don’t recommend this place if you want a nature experience. We arrived past 6pm due to traffic and other errands that we needed to prioritize but when we got there nobody was able to attend to us and called and messaged the page numerous times. Good thing one of the staff just arrived an hour later and told us that the key to our room is just at the door and upon checking the kitchen coz we were already hungry and was about to prepare dinner but some plates and utensils were used and unwashed. As you can see on the pictures, the place is dirty, moldy and not well maintained and unhygienic to prepare ur meal. It was disappointing since it didn’t look like the ones on the picture. Very secluded, far and bathroom is too far from our room. All in all experience was very bad and will not go back. Only nice view during the day. Also too pricey for a bad service and dirty kitchen. Not worth the stay. || author=Sheanon Louis Mallen; rating=2; time=2024-03-26T04:38:19.905862Z; relative=2 years ago; text=The site is nice but we were concerned about safety. The campsite is across the main resort but anyone in the area can freely roam around.

When we were there, there were a couple of men roaming around and checking our tent while we were taking a bath in their restroom. We felt incredibly unsafe.

We requested if we could move to back down to the resort or add extra money so we could sleep safely in one of their rooms. But they told us nobody is in the resort anymore and that the caretaker leaves at 6pm. We had no choice but to move to a different campsite where we could have a peace of mind. || author=L Ross Lumen; rating=5; time=2022-10-11T09:34:20.003364Z; relative=3 years ago; text=A place to chill, relax and enjoy nature. y
You will be able to unwind from the busy city life. Just be sure to have a strong vehicle engine and great breaks as the roads going here can be very steep in going up and in going down. || author=CLyde Manayon; rating=5; time=2023-07-31T10:49:03.955917Z; relative=2 years ago; text=A perfect place for a quick trip away from the city would be a serene green area with a cool atmosphere. Kuyang Cafe offers delicious food at a reasonable price, making it a great spot to dine. While there may not be a lot of activities, it's an ideal place to relax. You can unwind in their jacuzzi and enjoy drinks and food at Kuyang Cafe while listening to live music. It sounds like a delightful and soothing getaway!","5,1,2,5,5",,yes,yes,yes,yes,,yes,,yes,yes,no,yes,gardens in Cebu
Google Places,poi,Buhisan Dam View Deck,tourist_attraction,"tourist_attraction, point_of_interest, establishment",4.5,31,,,10.311976,123.84861120000001,"8R6X+QCX, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=2338398651397635213&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJeZUdou-fqTMRjfzOHy-pcyA,"author=Al Gaia; rating=4; time=2023-12-12T10:23:24.976989Z; relative=2 years ago; text=The viewdeck give you a scenic view of Buhisan Dam, the Philippines' oldest dam (built in 1912), and its surrounding mountains. Great stopover for bikers.

To get here from Jollibee in Punta Princesa, you could ride a habal2 for 30 pesos. You could also ride a tricycle for 10 pesos, but it only stops up to the barangay hall (you'll have to walk up to the viewdeck, if you're good with it). || author=Manoy Roi Tah; rating=5; time=2022-10-06T06:58:17.241970Z; relative=3 years ago; text=The latest view you can look of the buhisan dam from this view deck. You can see some area have landslide maybe it's due to some time of heavy rain. || author=Archie Sinculan (MTB Rides in Cebu); rating=5; time=2024-04-24T07:51:26.335538Z; relative=2 years ago; text=Nice view. Great for walking and mountain Biking || author=Rebejane Gonzales; rating=5; time=2023-04-23T04:34:54.750807Z; relative=3 years ago; text=Good stopever if you are already catching your breath for hiking the mountains of Brgy Buhisan.

There are no sheds and chairs, but that's fine because we go here to enjoy nature. || author=Tonyo Estrella; rating=5; time=2022-10-17T02:36:01.199077Z; relative=3 years ago; text=By using a bike you must put too much effort to get there but even though the climb up to the viewing deck at buhisan is pretty hard and not to mention the steepness but its worth it...","4,5,5,5,5",,,,,,,,,,,,,viewpoints in Cebu
